cve_id,published,last_modified,source_identifier,description,severity,cvss_score,vector,exploitability_score,impact_score
CVE-2017-5086,2017-10-27T05:29:01.410,2024-11-21T03:27:01.250,chrome-cve-admin@google.com,insufficient policy enforcement in omnibox in google chrome prior to 59.0.3071.86 for windows and mac allowed a remote attacker to perform domain spoofing via idn homographs in a crafted domain name.,,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,2.8,3.6
CVE-2017-5087,2017-10-27T05:29:01.457,2024-11-21T03:27:01.387,chrome-cve-admin@google.com,"a use after free in blink in google chrome prior to 59.0.3071.104 for mac, windows, and linux, and 59.0.3071.117 for android, allowed a remote attacker to perform an out of bounds memory read via a crafted html page, aka an indexeddb sandbox escape.",,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5088,2017-10-27T05:29:01.487,2024-11-21T03:27:01.537,chrome-cve-admin@google.com,"insufficient validation of untrusted input in v8 in google chrome prior to 59.0.3071.104 for mac, windows, and linux, and 59.0.3071.117 for android, allowed a remote attacker to perform out of bounds memory access via a crafted html page.",,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5091,2017-10-27T05:29:01.597,2024-11-21T03:27:02.007,chrome-cve-admin@google.com,"a use after free in indexeddb in google chrome prior to 60.0.3112.78 for linux, android, windows, and mac allowed a remote attacker to perform an out of bounds memory read via a crafted html page.",,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5092,2017-10-27T05:29:01.643,2024-11-21T03:27:02.147,chrome-cve-admin@google.com,insufficient validation of untrusted input in ppapi plugins in google chrome prior to 60.0.3112.78 for windows allowed a remote attacker to potentially perform a sandbox escape via a crafted html page.,,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5093,2017-10-27T05:29:01.677,2024-11-21T03:27:02.293,chrome-cve-admin@google.com,"inappropriate implementation in modal dialog handling in blink in google chrome prior to 60.0.3112.78 for mac, windows, linux, and android allowed a remote attacker to prevent a full screen warning from being displayed via a crafted html page.",,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,2.8,3.6
CVE-2017-5094,2017-10-27T05:29:01.723,2024-11-21T03:27:02.423,chrome-cve-admin@google.com,"type confusion in extensions javascript bindings in google chrome prior to 60.0.3112.78 for mac, windows, linux, and android allowed a remote attacker to potentially maliciously modify objects via a crafted html page.",,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,2.8,3.6
CVE-2017-5095,2017-10-27T05:29:01.753,2024-11-21T03:27:02.570,chrome-cve-admin@google.com,"stack overflow in pdfium in google chrome prior to 60.0.3112.78 for linux, windows, and mac allowed a remote attacker to potentially exploit stack corruption via a crafted pdf file.",,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5098,2017-10-27T05:29:01.847,2024-11-21T03:27:02.960,chrome-cve-admin@google.com,"a use after free in v8 in google chrome prior to 60.0.3112.78 for mac, windows, linux, and android allowed a remote attacker to perform an out of bounds memory read via a crafted html page.",,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5100,2017-10-27T05:29:01.910,2024-11-21T03:27:03.237,chrome-cve-admin@google.com,a use after free in apps in google chrome prior to 60.0.3112.78 for windows allowed a remote attacker to perform an out of bounds memory read via a crafted html page.,,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5101,2017-10-27T05:29:01.940,2024-11-21T03:27:03.370,chrome-cve-admin@google.com,"inappropriate implementation in omnibox in google chrome prior to 60.0.3112.78 for linux, windows, and mac allowed a remote attacker to spoof the contents of the omnibox via a crafted html page.",,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,2.8,3.6
CVE-2017-5102,2017-10-27T05:29:01.973,2024-11-21T03:27:03.500,chrome-cve-admin@google.com,"use of an uninitialized value in skia in google chrome prior to 60.0.3112.78 for mac, windows, linux, and android allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted html page.",,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,2.8,1.4
CVE-2017-5103,2017-10-27T05:29:02.020,2024-11-21T03:27:03.630,chrome-cve-admin@google.com,"use of an uninitialized value in skia in google chrome prior to 60.0.3112.78 for linux, windows, and mac allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted html page.",,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,2.8,1.4
CVE-2017-5105,2017-10-27T05:29:02.083,2024-11-21T03:27:03.900,chrome-cve-admin@google.com,"insufficient policy enforcement in omnibox in google chrome prior to 60.0.3112.78 for mac, windows, linux, and android allowed a remote attacker to perform domain spoofing via idn homographs in a crafted domain name.",,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,2.8,3.6
CVE-2017-5106,2017-10-27T05:29:02.113,2024-11-21T03:27:04.047,chrome-cve-admin@google.com,"insufficient policy enforcement in omnibox in google chrome prior to 60.0.3112.78 for mac, windows, linux, and android allowed a remote attacker to perform domain spoofing via idn homographs in a crafted domain name.",,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,2.8,3.6
CVE-2017-5107,2017-10-27T05:29:02.143,2024-11-21T03:27:04.177,chrome-cve-admin@google.com,"a timing attack in svg rendering in google chrome prior to 60.0.3112.78 for linux, windows, and mac allowed a remote attacker to extract pixel values from a cross-origin page being iframe'd via a crafted html page.",,5.3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:N/A:N,1.6,3.6
CVE-2017-5108,2017-10-27T05:29:02.177,2024-11-21T03:27:04.297,chrome-cve-admin@google.com,"type confusion in pdfium in google chrome prior to 60.0.3112.78 for mac, windows, linux, and android allowed a remote attacker to potentially maliciously modify objects via a crafted pdf file.",,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5109,2017-10-27T05:29:02.223,2024-11-21T03:27:04.417,chrome-cve-admin@google.com,"inappropriate implementation of unload handler handling in permission prompts in google chrome prior to 60.0.3112.78 for linux, windows, and mac allowed a remote attacker to display ui on a non attacker controlled tab via a crafted html page.",,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,2.8,1.4
CVE-2017-5110,2017-10-27T05:29:02.253,2024-11-21T03:27:04.540,chrome-cve-admin@google.com,"inappropriate implementation of the web payments api on blob: and data: schemes in web payments in google chrome prior to 60.0.3112.78 for mac, windows, linux, and android allowed a remote attacker to spoof the contents of the omnibox via a crafted html page.",,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,2.8,3.6
CVE-2017-5111,2017-10-27T05:29:02.287,2024-11-21T03:27:04.667,chrome-cve-admin@google.com,"a use after free in pdfium in google chrome prior to 61.0.3163.79 for linux, windows, and mac allowed a remote attacker to potentially exploit memory corruption via a crafted pdf file.",,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5112,2017-10-27T05:29:02.333,2024-11-21T03:27:04.793,chrome-cve-admin@google.com,heap buffer overflow in webgl in google chrome prior to 61.0.3163.79 for windows allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted html page.,,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5113,2017-10-27T05:29:02.363,2024-11-21T03:27:04.930,chrome-cve-admin@google.com,"math overflow in skia in google chrome prior to 61.0.3163.79 for mac, windows, and linux, and 61.0.3163.81 for android, allowed a remote attacker to potentially exploit heap corruption via a crafted html page.",,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5114,2017-10-27T05:29:02.427,2024-11-21T03:27:05.070,chrome-cve-admin@google.com,"inappropriate use of partition alloc in pdfium in google chrome prior to 61.0.3163.79 for linux, windows, and mac, and 61.0.3163.81 for android, allowed a remote attacker to potentially exploit memory corruption via a crafted pdf file.",,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5115,2017-10-27T05:29:02.457,2024-11-21T03:27:05.190,chrome-cve-admin@google.com,type confusion in v8 in google chrome prior to 61.0.3163.79 for windows allowed a remote attacker to potentially exploit object corruption via a crafted html page.,,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5116,2017-10-27T05:29:02.487,2024-11-21T03:27:05.317,chrome-cve-admin@google.com,"type confusion in v8 in google chrome prior to 61.0.3163.79 for mac, windows, and linux, and 61.0.3163.81 for android, allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted html page.",,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5117,2017-10-27T05:29:02.520,2024-11-21T03:27:05.453,chrome-cve-admin@google.com,use of an uninitialized value in skia in google chrome prior to 61.0.3163.79 for linux and windows allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted html page.,,6.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,2.8,3.6
CVE-2017-5118,2017-10-27T05:29:02.550,2024-11-21T03:27:05.580,chrome-cve-admin@google.com,"blink in google chrome prior to 61.0.3163.79 for mac, windows, and linux, and 61.0.3163.81 for android, failed to correctly propagate csp restrictions to javascript scheme pages, which allowed a remote attacker to bypass content security policy via a crafted html page.",,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,2.8,1.4
CVE-2017-5119,2017-10-27T05:29:02.583,2024-11-21T03:27:05.707,chrome-cve-admin@google.com,"use of an uninitialized value in skia in google chrome prior to 61.0.3163.79 for mac, windows, and linux, and 61.0.3163.81 for android, allowed a remote attacker to obtain potentially sensitive information from process memory via a crafted html page.",,4.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:N,2.8,1.4
CVE-2017-5120,2017-10-27T05:29:02.630,2024-11-21T03:27:05.823,chrome-cve-admin@google.com,"inappropriate use of www mismatch redirects in browser navigation in google chrome prior to 61.0.3163.79 for mac, windows, and linux, and 61.0.3163.81 for android, allowed a remote attacker to potentially downgrade https requests to http via a crafted html page. in other words, chrome could transmit cleartext even though the user had entered an https url, because of a misdesigned workaround for cases where the domain name in a url almost matches the domain name in an x.509 server certificate (but differs in the initial ""www."" substring).",,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,2.8,3.6
CVE-2017-5121,2017-10-27T05:29:02.660,2024-11-21T03:27:05.943,chrome-cve-admin@google.com,"inappropriate use of jit optimisation in v8 in google chrome prior to 61.0.3163.100 for linux, windows, and mac allowed a remote attacker to execute arbitrary code inside a sandbox via a crafted html page, related to the escape analysis phase.",,8.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-5122,2017-10-27T05:29:02.707,2024-11-21T03:27:06.067,chrome-cve-admin@google.com,inappropriate use of table size handling in v8 in google chrome prior to 61.0.3163.100 for windows allowed a remote attacker to trigger out-of-bounds access via a crafted html page.,,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-13680,2017-11-06T23:29:00.220,2024-11-21T03:11:24.893,secure@symantec.com,prior to sep 12.1 ru6 mp9 & sep 14 ru1 symantec endpoint protection windows endpoint can encounter a situation whereby an attacker could use the product's ui to perform unauthorized file deletes on the resident file system.,,5.5,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,1.8,3.6
CVE-2017-16674,2017-11-09T04:29:00.300,2024-11-21T03:16:48.370,cve@mitre.org,"datto windows agent allows unauthenticated remote command execution via a modified command in conjunction with cve-2017-16673 exploitation, aka an attack with a malformed primary whitelisted command and a secondary non-whitelisted command. this affects datto windows agent (dwa) 1.0.5.0 and earlier. in other words, an attacker could combine this ""primary/secondary"" attack with the cve-2017-16673 ""rogue pairing"" attack to achieve unauthenticated access to all agent machines running these older dwa versions.",,8.0,CVSS:3.0/AV:A/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,1.3,6.0
CVE-2017-9758,2017-11-10T02:29:20.357,2024-11-21T03:36:46.960,cve@mitre.org,"savitech driver packages for windows silently install a self-signed certificate into the trusted root certification authorities store, aka ""inaudible subversion.""",,7.4,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,2.2,5.2
CVE-2017-13783,2017-11-13T03:29:00.287,2024-11-21T03:11:39.570,product-security@apple.com,"an issue was discovered in certain apple products. ios before 11.1 is affected. safari before 11.0.1 is affected. icloud before 7.1 on windows is affected. itunes before 12.7.1 on windows is affected. tvos before 11.1 is affected. the issue involves the ""webkit"" component. it allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption and application crash) via a crafted web site.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-13784,2017-11-13T03:29:00.317,2024-11-21T03:11:39.707,product-security@apple.com,"an issue was discovered in certain apple products. ios before 11.1 is affected. safari before 11.0.1 is affected. icloud before 7.1 on windows is affected. itunes before 12.7.1 on windows is affected. tvos before 11.1 is affected. the issue involves the ""webkit"" component. it allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption and application crash) via a crafted web site.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-13785,2017-11-13T03:29:00.380,2024-11-21T03:11:39.840,product-security@apple.com,"an issue was discovered in certain apple products. ios before 11.1 is affected. safari before 11.0.1 is affected. icloud before 7.1 on windows is affected. itunes before 12.7.1 on windows is affected. tvos before 11.1 is affected. the issue involves the ""webkit"" component. it allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption and application crash) via a crafted web site.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-13788,2017-11-13T03:29:00.443,2024-11-21T03:11:40.087,product-security@apple.com,"an issue was discovered in certain apple products. ios before 11.1 is affected. safari before 11.0.1 is affected. icloud before 7.1 on windows is affected. itunes before 12.7.1 on windows is affected. tvos before 11.1 is affected. the issue involves the ""webkit"" component. it allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption and application crash) via a crafted web site.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-13791,2017-11-13T03:29:00.553,2024-11-21T03:11:40.463,product-security@apple.com,"an issue was discovered in certain apple products. ios before 11.1 is affected. safari before 11.0.1 is affected. icloud before 7.1 on windows is affected. itunes before 12.7.1 on windows is affected. tvos before 11.1 is affected. the issue involves the ""webkit"" component. it allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption and application crash) via a crafted web site.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
CVE-2017-13792,2017-11-13T03:29:00.600,2024-11-21T03:11:40.593,product-security@apple.com,"an issue was discovered in certain apple products. ios before 11.1 is affected. safari before 11.0.1 is affected. icloud before 7.1 on windows is affected. itunes before 12.7.1 on windows is affected. tvos before 11.1 is affected. the issue involves the ""webkit"" component. it allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption and application crash) via a crafted web site.",,8.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9
