cve_id,published,last_modified,source_identifier,description,severity,cvss_score,vector,exploitability_score,impact_score,month,year
CVE-2015-7620,2015-10-14 23:59:53.887,2024-11-21 02:37:04.560,psirt@adobe.com,"the ansendforbrowserreview method in adobe reader and acrobat 10.x before 10.1.16 and 11.x before 11.0.13, acrobat and acrobat reader dc classic before 2015.006.30094, and acrobat and acrobat reader dc continuous before 2015.009.20069 on windows and os x allows attackers to bypass javascript api execution restrictions via unspecified vectors, a different vulnerability than cve-2015-6707, cve-2015-6708, cve-2015-6709, cve-2015-6710, cve-2015-6711, cve-2015-6712, cve-2015-6713, cve-2015-6714, cve-2015-6715, cve-2015-6716, cve-2015-6717, cve-2015-6718, cve-2015-6719, cve-2015-6720, cve-2015-6721, cve-2015-6722, cve-2015-6723, cve-2015-6724, cve-2015-6725, cve-2015-7614, cve-2015-7616, cve-2015-7618, cve-2015-7619, and cve-2015-7623.",medium,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,2015-10,2015
CVE-2015-7621,2015-10-14 23:59:54.823,2024-11-21 02:37:04.670,psirt@adobe.com,"use-after-free vulnerability in adobe reader and acrobat 10.x before 10.1.16 and 11.x before 11.0.13, acrobat and acrobat reader dc classic before 2015.006.30094, and acrobat and acrobat reader dc continuous before 2015.009.20069 on windows and os x allows attackers to execute arbitrary code via a crafted u3d object, a different vulnerability than cve-2015-5586, cve-2015-6683, cve-2015-6684, cve-2015-6687, cve-2015-6688, cve-2015-6689, cve-2015-6690, cve-2015-6691, cve-2015-7615, and cve-2015-7617.",medium,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,2015-10,2015
CVE-2015-7622,2015-10-14 23:59:55.793,2024-11-21 02:37:04.780,psirt@adobe.com,"adobe reader and acrobat 10.x before 10.1.16 and 11.x before 11.0.13, acrobat and acrobat reader dc classic before 2015.006.30094, and acrobat and acrobat reader dc continuous before 2015.009.20069 on windows and os x allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-6685, cve-2015-6686, cve-2015-6693, cve-2015-6694, and cve-2015-6695.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7623,2015-10-14 23:59:56.840,2024-11-21 02:37:04.890,psirt@adobe.com,"the anauthenticateresource method in adobe reader and acrobat 10.x before 10.1.16 and 11.x before 11.0.13, acrobat and acrobat reader dc classic before 2015.006.30094, and acrobat and acrobat reader dc continuous before 2015.009.20069 on windows and os x allows attackers to bypass javascript api execution restrictions via unspecified vectors, a different vulnerability than cve-2015-6707, cve-2015-6708, cve-2015-6709, cve-2015-6710, cve-2015-6711, cve-2015-6712, cve-2015-6713, cve-2015-6714, cve-2015-6715, cve-2015-6716, cve-2015-6717, cve-2015-6718, cve-2015-6719, cve-2015-6720, cve-2015-6721, cve-2015-6722, cve-2015-6723, cve-2015-6724, cve-2015-6725, cve-2015-7614, cve-2015-7616, cve-2015-7618, cve-2015-7619, and cve-2015-7620.",medium,6.8,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,2015-10,2015
CVE-2015-7624,2015-10-14 23:59:57.887,2024-11-21 02:37:05.007,psirt@adobe.com,"adobe reader and acrobat 10.x before 10.1.16 and 11.x before 11.0.13, acrobat and acrobat reader dc classic before 2015.006.30094, and acrobat and acrobat reader dc continuous before 2015.009.20069 on windows and os x allow attackers to bypass intended access restrictions and obtain sensitive information via unspecified vectors, a different vulnerability than cve-2015-5583, cve-2015-6705, and cve-2015-6706.",medium,5.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,2015-10,2015
CVE-2015-7625,2015-10-14 23:59:58.827,2024-11-21 02:37:05.120,psirt@adobe.com,"adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-7626, cve-2015-7627, cve-2015-7630, cve-2015-7633, and cve-2015-7634.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7626,2015-10-14 23:59:59.637,2024-11-21 02:37:05.240,psirt@adobe.com,"adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-7625, cve-2015-7627, cve-2015-7630, cve-2015-7633, and cve-2015-7634.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7627,2015-10-15 00:00:01.327,2024-11-21 02:37:05.370,psirt@adobe.com,"adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-7625, cve-2015-7626, cve-2015-7630, cve-2015-7633, and cve-2015-7634.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7628,2015-10-15 00:00:02.827,2024-11-21 02:37:05.507,psirt@adobe.com,"adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allow remote attackers to bypass the same origin policy and obtain sensitive information via unspecified vectors.",medium,5.0,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,2015-10,2015
CVE-2015-7629,2015-10-15 00:00:03.937,2024-11-21 02:37:05.647,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via a textformat object with a crafted tabstops property, a different vulnerability than cve-2015-7631, cve-2015-7643, and cve-2015-7644.",high,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,2015-10,2015
CVE-2015-7630,2015-10-15 00:00:05.310,2024-11-21 02:37:05.777,psirt@adobe.com,"adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-7625, cve-2015-7626, cve-2015-7627, cve-2015-7633, and cve-2015-7634.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7631,2015-10-15 00:00:06.530,2024-11-21 02:37:05.897,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via a textline object with a crafted validity property, a different vulnerability than cve-2015-7629, cve-2015-7643, and cve-2015-7644.",high,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,2015-10,2015
CVE-2015-7632,2015-10-15 00:00:07.767,2024-11-21 02:37:06.027,psirt@adobe.com,"buffer overflow in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via a loader object with a crafted loaderbytes property.",high,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,2015-10,2015
CVE-2015-7633,2015-10-15 00:00:09.017,2024-11-21 02:37:06.170,psirt@adobe.com,"adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-7625, cve-2015-7626, cve-2015-7627, cve-2015-7630, and cve-2015-7634.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7634,2015-10-15 00:00:10.327,2024-11-21 02:37:06.297,psirt@adobe.com,"adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than cve-2015-7625, cve-2015-7626, cve-2015-7627, cve-2015-7630, and cve-2015-7633.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7643,2015-10-15 00:00:11.487,2024-11-21 02:37:07.370,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via a video object with a crafted deblocking property, a different vulnerability than cve-2015-7629, cve-2015-7631, and cve-2015-7644.",high,9.3,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,2015-10,2015
CVE-2015-7644,2015-10-15 00:00:12.657,2024-11-21 02:37:07.490,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-7629, cve-2015-7631, and cve-2015-7643.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7829,2015-10-15 00:00:13.720,2024-11-21 02:37:29.060,psirt@adobe.com,"adobe reader and acrobat 10.x before 10.1.16 and 11.x before 11.0.13, acrobat and acrobat reader dc classic before 2015.006.30094, and acrobat and acrobat reader dc continuous before 2015.009.20069 on windows mishandle junctions in the synchronizer directory, which allows attackers to delete arbitrary files via adobe collaboration sync, a related issue to cve-2015-2428.",low,1.9,AV:L/AC:M/Au:N/C:N/I:P/A:N,3.4,2.9,2015-10,2015
CVE-2015-7635,2015-10-18 10:59:05.190,2024-11-21 02:37:06.430,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-7629, cve-2015-7631, cve-2015-7636, cve-2015-7637, cve-2015-7638, cve-2015-7639, cve-2015-7640, cve-2015-7641, cve-2015-7642, cve-2015-7643, and cve-2015-7644.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7636,2015-10-18 10:59:06.297,2024-11-21 02:37:06.547,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-7629, cve-2015-7631, cve-2015-7635, cve-2015-7637, cve-2015-7638, cve-2015-7639, cve-2015-7640, cve-2015-7641, cve-2015-7642, cve-2015-7643, and cve-2015-7644.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7637,2015-10-18 10:59:07.347,2024-11-21 02:37:06.670,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-7629, cve-2015-7631, cve-2015-7635, cve-2015-7636, cve-2015-7638, cve-2015-7639, cve-2015-7640, cve-2015-7641, cve-2015-7642, cve-2015-7643, and cve-2015-7644.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7638,2015-10-18 10:59:08.267,2024-11-21 02:37:06.783,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-7629, cve-2015-7631, cve-2015-7635, cve-2015-7636, cve-2015-7637, cve-2015-7639, cve-2015-7640, cve-2015-7641, cve-2015-7642, cve-2015-7643, and cve-2015-7644.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7639,2015-10-18 10:59:09.300,2024-11-21 02:37:06.900,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-7629, cve-2015-7631, cve-2015-7635, cve-2015-7636, cve-2015-7637, cve-2015-7638, cve-2015-7640, cve-2015-7641, cve-2015-7642, cve-2015-7643, and cve-2015-7644.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7640,2015-10-18 10:59:10.317,2024-11-21 02:37:07.013,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-7629, cve-2015-7631, cve-2015-7635, cve-2015-7636, cve-2015-7637, cve-2015-7638, cve-2015-7639, cve-2015-7641, cve-2015-7642, cve-2015-7643, and cve-2015-7644.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7641,2015-10-18 10:59:11.207,2024-11-21 02:37:07.130,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-7629, cve-2015-7631, cve-2015-7635, cve-2015-7636, cve-2015-7637, cve-2015-7638, cve-2015-7639, cve-2015-7640, cve-2015-7642, cve-2015-7643, and cve-2015-7644.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7642,2015-10-18 10:59:12.130,2024-11-21 02:37:07.250,psirt@adobe.com,"use-after-free vulnerability in adobe flash player before 18.0.0.252 and 19.x before 19.0.0.207 on windows and os x and before 11.2.202.535 on linux, adobe air before 19.0.0.213, adobe air sdk before 19.0.0.213, and adobe air sdk & compiler before 19.0.0.213 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than cve-2015-7629, cve-2015-7631, cve-2015-7635, cve-2015-7636, cve-2015-7637, cve-2015-7638, cve-2015-7639, cve-2015-7640, cve-2015-7641, cve-2015-7643, and cve-2015-7644.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7647,2015-10-18 10:59:13.380,2024-11-21 02:37:07.797,psirt@adobe.com,"adobe flash player before 18.0.0.255 and 19.x before 19.0.0.226 on windows and os x and before 11.2.202.540 on linux allows attackers to execute arbitrary code by leveraging an unspecified ""type confusion,"" a different vulnerability than cve-2015-7648.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-7648,2015-10-18 10:59:14.350,2024-11-21 02:37:08.487,psirt@adobe.com,"adobe flash player before 18.0.0.255 and 19.x before 19.0.0.226 on windows and os x and before 11.2.202.540 on linux allows attackers to execute arbitrary code by leveraging an unspecified ""type confusion,"" a different vulnerability than cve-2015-7647.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-4716,2015-10-21 18:59:00.110,2024-11-21 02:31:36.607,cve@mitre.org,"directory traversal vulnerability in the routing component in owncloud server before 7.0.6 and 8.0.x before 8.0.4, when running on windows, allows remote attackers to reinstall the application or execute arbitrary code via unspecified vectors.",high,10.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,2015-10,2015
CVE-2015-4796,2015-10-21 21:59:13.877,2024-11-21 02:31:46.037,secalert_us@oracle.com,"unspecified vulnerability in the java vm component in oracle database server 11.2.0.4, 12.1.0.1, and 12.1.0.2, when running on windows, allows remote authenticated users to affect confidentiality, integrity, and availability via unknown vectors, a different vulnerability than cve-2015-4888.",high,9.0,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,2015-10,2015
CVE-2015-4807,2015-10-21 21:59:24.647,2024-11-21 02:31:47.420,secalert_us@oracle.com,"unspecified vulnerability in oracle mysql server 5.5.45 and earlier and 5.6.26 and earlier, when running on windows, allows remote authenticated users to affect availability via unknown vectors related to server : query cache.",low,3.5,AV:N/AC:M/Au:S/C:N/I:N/A:P,6.8,2.9,2015-10,2015
CVE-2015-4813,2015-10-21 21:59:29.337,2024-11-21 02:31:48.173,secalert_us@oracle.com,"unspecified vulnerability in the oracle vm virtualbox component in oracle virtualization virtualbox prior to 4.0.34, 4.1.42, 4.2.34, 4.3.32, and 5.0.8, when using a windows guest, allows local users to affect availability via unknown vectors related to core.",low,2.1,AV:L/AC:L/Au:N/C:N/I:N/A:P,3.9,2.9,2015-10,2015
CVE-2015-5943,2015-10-23 21:59:19.227,2024-11-21 02:34:10.870,product-security@apple.com,"securityagent in apple os x before 10.11.1 does not prevent synthetic clicks from reaching keychain windows, which allows attackers to bypass intended access restrictions via a crafted app.",medium,4.3,AV:N/AC:M/Au:N/C:N/I:P/A:N,8.6,2.9,2015-10,2015
